time,normalized_time,az_positive
208.2400055,0.9880066000000056,0.00135947566
208.2440033,0.9920044000000132,0.001052918262
208.2480011,0.9960022000000208,0.001
208.2519989,1.0,0.001
208.256012,1.0040131000000088,0.00118308852
208.2600098,1.0080109000000164,0.00135947566
208.2640076,1.012008700000024,0.001309866784
208.2680054,1.0160065000000031,0.001136023668
208.2720032,1.0200043000000107,0.001
208.276001,1.0240021000000183,0.001
208.2799988,1.0279998999999975,0.001168248244
208.2840118,1.0320129000000122,0.001423500711
208.2880096,1.0360107000000198,0.001300538541
208.2920074,1.040008499999999,0.001
208.2960052,1.0440063000000066,0.001
208.3000031,1.0480042000000083,0.001154680038
208.3040009,1.0520020000000159,0.001189024653
208.3079987,1.0559998000000235,0.001125847572
208.3120117,1.0600128000000097,0.001203440945
208.3160095,1.0640106000000173,0.001224641223
208.3200073,1.0680083999999965,0.001030869898
208.3240051,1.0720062000000041,0.001
208.3280029,1.0760040000000117,0.001158496132
208.3320007,1.0800018000000193,0.001291210414
208.3359985,1.0839995999999985,0.001138143707
208.3400116,1.0880127000000073,0.001052918262
208.3440094,1.0920105000000149,0.001100831083
208.3480072,1.0960083000000225,0.001115247374
208.352005,1.1000061000000017,0.00111270335
208.3560028,1.1040039000000093,0.001166128204
208.3600006,1.1080017000000169,0.001164008165
208.3639984,1.1119995000000245,0.001079206704
208.3680115,1.1160126000000048,0.001097014989
208.3720093,1.1200104000000124,0.001155104022
208.3760071,1.12400820000002,0.001128391596
208.3800049,1.1280059999999992,0.001124151517
208.3840027,1.1320038000000068,0.001138567808
208.3880005,1.1360016000000144,0.001087686862
208.3919983,1.139999400000022,0.001074542641
208.3959961,1.1439972000000012,0.001169096329
208.4000092,1.14801030000001,0.001222521183
208.404007,1.1520081000000175,0.001124999486
208.4080048,1.1560058999999967,0.001019421732
208.4120026,1.1600037000000043,0.001065214514
208.4160004,1.164001500000012,0.001163160196
208.4199982,1.1679993000000195,0.001169096329
208.423996,1.1719970999999987,0.001134751714
208.428009,1.1760101000000134,0.001170368283
208.4320068,1.180007900000021,0.001140687848
208.4360046,1.1840057000000002,0.001
208.4400024,1.1880035000000078,0.001014757552
208.4440002,1.1920013000000154,0.00128866639
208.447998,1.195999100000023,0.001334035187
208.4519958,1.1999969000000021,0.001074966625
208.4560089,1.204010000000011,0.001
208.4600067,1.2080078000000185,0.001050374238
208.4640045,1.2120055999999977,0.001140687848
208.4680023,1.2160034000000053,0.001192840748
208.4720001,1.2200012000000129,0.001270434004
208.4759979,1.2239990000000205,0.001161040156
208.4799957,1.2279967999999997,0.001
208.4840088,1.2320099000000084,0.001
208.4880066,1.236007700000016,0.001125423587
208.4920044,1.2400055000000236,0.001246689702
208.4960022,1.2440033000000028,0.001249233726
208.5,1.2480011000000104,0.001175456448
208.5039978,1.251998900000018,0.001007549465
208.5079956,1.2559966999999972,0.001
208.5120087,1.260009800000006,0.001102103153
208.5160065,1.2640076000000136,0.001277218224
208.5200043,1.2680054000000212,0.001266194042
208.5240021,1.2720032000000003,0.001135175698
208.5279999,1.276001000000008,0.001032141852
208.5319977,1.2799988000000155,0.001007549465
208.5359955,1.2839966000000231,0.00104062201
208.5400085,1.2880096000000094,0.001197080826
208.5440063,1.292007400000017,0.001325555029
208.5480042,1.2960053000000187,0.001193688717
208.552002,1.3000030999999979,0.001
208.5559998,1.3040009000000055,0.001
208.5599976,1.307998700000013,0.001127543626
208.5639954,1.3119965000000207,0.001208952977
208.5680084,1.316009500000007,0.001193264732
208.5720062,1.3200073000000145,0.00116697629
208.576004,1.3240051000000221,0.001117791398
208.5800018,1.3280029000000013,0.001020269701
208.5839996,1.332000700000009,0.001002885401
208.5879974,1.3359985000000165,0.001166128204
208.5919952,1.3399963000000241,0.001277218224
208.5960083,1.3440094000000045,0.001176728401
208.6000061,1.348007200000012,0.001053342246
208.6040039,1.3520050000000197,0.001037230017
208.6080017,1.3560027999999988,0.001067758538
208.6119995,1.3600006000000064,0.001133055659
208.6159973,1.363998400000014,0.001224217238
208.6199951,1.3679962000000216,0.001195384772
208.6240082,1.372009300000002,0.001070302562
208.628006,1.3760071000000096,0.001042318065
208.6320038,1.3800049000000172,0.001100831083
208.6360016,1.3840026999999964,0.001140263746
208.6399994,1.388000500000004,0.001164008165
208.6439972,1.3919983000000116,0.001174184377
208.647995,1.3959961000000192,0.001122455462
208.6519928,1.3999938999999983,0.001052918262
208.6560059,1.404007000000007,0.001084294869
208.6600037,1.4080048000000147,0.001177152386
208.6640015,1.4120026000000223,0.00116358418
208.6679993,1.4160004000000015,0.001093622996
208.6719971,1.419998200000009,0.001120335422
208.6759949,1.4239960000000167,0.001154680038
208.6799927,1.4279938000000243,0.001107615186
208.6840057,1.4320068000000106,0.001083022798
208.6880035,1.4360046000000182,0.001134327729
208.6920013,1.4400023999999974,0.001161464141
208.6959991,1.444000200000005,0.001107191201
208.6999969,1.4479980000000126,0.001091502956
208.7039948,1.4519959000000142,0.001154256053
208.7079926,1.4559937000000218,0.001161040156
208.7120056,1.460006700000008,0.001087686862
208.7160034,1.4640045000000157,0.001062246389
208.7200012,1.4680023000000233,0.001136023668
208.723999,1.4720001000000025,0.001177152386
208.7279968,1.47599790000001,0.001136447769
208.7319946,1.4799957000000177,0.001126695541
208.7359924,1.4839934999999969,0.001101679169
208.7400055,1.4880066000000056,0.001063094474
208.7440033,1.4920044000000132,0.001119911438
208.7480011,1.4960022000000208,0.001174184377
208.7519989,1.5,0.001162312226
208.7559967,1.5039978000000076,0.001129663549
208.7599945,1.5079956000000152,0.001099983114
208.7639923,1.5119934000000228,0.001084294869
208.7680054,1.5160065000000031,0.001084718853
208.7720032,1.5200043000000107,0.001150015974
208.776001,1.5240021000000183,0.001206832938
208.7799988,1.5279998999999975,0.001152136014
208.7839966,1.5319977000000051,0.001066910452
208.7879944,1.5359955000000127,0.001064366428
208.7919922,1.5399933000000203,0.00111270335
208.7960052,1.5440063000000066,0.001133479644
208.8000031,1.5480042000000083,0.001172488322
208.8040009,1.5520020000000159,0.001199200866
208.8079987,1.5559998000000235,0.001115247374
208.8119965,1.5599976000000026,0.001020693686
208.8159943,1.5639954000000102,0.00105927838
208.8199921,1.5679932000000179,0.001177576487
208.8240051,1.5720062000000041,0.001213617041
208.8280029,1.5760040000000117,0.001155528007
208.8320007,1.5800018000000193,0.001091926941
208.8359985,1.5839995999999985,0.001063518459
208.8399963,1.587997400000006,0.001074118656
208.8439941,1.5919952000000137,0.001116943429
208.8479919,1.5959930000000213,0.001191568677
208.852005,1.6000061000000017,0.001208105008
208.8560028,1.6040039000000093,0.00111482339
208.8600006,1.6080017000000169,0.001037230017
208.8639984,1.6119995000000245,0.001066062483
208.8679962,1.6159973000000036,0.001143655856
208.871994,1.6199951000000112,0.001189024653
208.8759918,1.6239929000000188,0.00118436059
208.8800049,1.6280059999999992,0.001115671359
208.8840027,1.6320038000000068,0.00104189408
208.8880005,1.6360016000000144,0.001070302562
208.8919983,1.639999400000022,0.00114831992
208.8959961,1.6439972000000012,0.001169944298
208.8999939,1.6479950000000088,0.001156800077
208.9039917,1.6519928000000164,0.001140687848
208.9079895,1.655990600000024,0.00109616702
208.9120026,1.6600037000000043,0.001061822404
208.9160004,1.664001500000012,0.001108463272
208.9199982,1.6679993000000195,0.001176728401
208.923996,1.6719970999999987,0.001162736211
208.9279938,1.6759949000000063,0.00111355132
208.9319916,1.6799927000000139,0.00109743909
208.9359894,1.6839905000000215,0.001107191201
208.9400024,1.6880035000000078,0.001108463272
208.9440002,1.6920013000000154,0.001116943429
208.947998,1.695999100000023,0.001162312226
208.9519958,1.6999969000000021,0.001159768086
208.9559937,1.7039948000000038,0.001101679169
208.9599915,1.7079926000000114,0.001081750728
208.9639893,1.711990400000019,0.001108887256
208.9680023,1.7160034000000053,0.001144079841
208.9720001,1.7200012000000129,0.001141535817
208.9759979,1.7239990000000205,0.00113093562
208.9799957,1.7279967999999997,0.001133903628
208.9839935,1.7319946000000073,0.001106767217
208.9879913,1.7359924000000149,0.001097863074
208.9919891,1.7399902000000225,0.001126271556
208.9960022,1.7440033000000028,0.001137295738
209.0,1.7480011000000104,0.00113220769
209.0039978,1.751998900000018,0.001128391596
209.0079956,1.7559966999999972,0.001127543626
209.0119934,1.7599945000000048,0.00111482339
209.0159912,1.7639923000000124,0.001105071162
209.019989,1.76799010000002,0.001124151517
209.0240021,1.7720032000000003,0.001141959801
209.0279999,1.776001000000008,0.001118215383
209.0319977,1.7799988000000155,0.001114399289
209.0359955,1.7839966000000231,0.001150863944
209.0399933,1.7879944000000023,0.001117791398
209.0439911,1.79199220000001,0.001086414908
209.0479889,1.7959900000000175,0.001124999486
209.052002,1.8000030999999979,0.001145775896
209.0559998,1.8040009000000055,0.001144079841
209.0599976,1.807998700000013,0.001120759407
209.0639954,1.8119965000000207,0.00111270335
209.0679932,1.8159942999999998,0.001121607493
209.071991,1.8199921000000074,0.001092350925
209.0759888,1.823989900000015,0.001117791398
209.0800018,1.8280029000000013,0.001173336408
209.0839996,1.832000700000009,0.001151712029
209.0879974,1.8359985000000165,0.001101255068
209.0919952,1.8399963000000241,0.001088110846
209.095993,1.8439941000000033,0.001111007296
209.0999908,1.847991900000011,0.001130511635
209.1039886,1.8519897000000185,0.00114747195
209.1080017,1.8560027999999988,0.001150015974
209.1119995,1.8600006000000064,0.001117791398
209.1159973,1.863998400000014,0.00109065487
209.1199951,1.8679962000000216,0.001095743035
209.1239929,1.8719940000000008,0.001128391596
209.1279907,1.8759918000000084,0.001150863944
209.1319885,1.879989600000016,0.001152559998
209.1360016,1.8840026999999964,0.001133055659
209.1399994,1.888000500000004,0.001096591004
209.1439972,1.8919983000000116,0.001080902759
209.147995,1.8959961000000192,0.001108039171
209.1520081,1.9000091999999995,0.001156376093
209.1560059,1.904007000000007,0.001168672228
209.1600037,1.9080048000000147,0.001124999486
209.1640015,1.9120026000000223,0.00109531905
209.1680145,1.9160156000000086,0.001106767217
209.1720123,1.9200134000000162,0.001105495146
209.1760101,1.9240112000000238,0.00113008765
209.1800079,1.928009000000003,0.001180544496
209.1840057,1.9320068000000106,0.001152136014
209.1880035,1.9360046000000182,0.001091926941
209.1920013,1.9400023999999974,0.001080902759
209.1960144,1.9440155000000061,0.00111355132
209.2000122,1.9480133000000137,0.001150863944
209.20401,1.9520111000000213,0.001144079841
209.2080078,1.9560089000000005,0.001135175698
209.2120056,1.960006700000008,0.001124151517
209.2160034,1.9640045000000157,0.001088958932
209.2200012,1.9680023000000233,0.001093622996
209.2240143,1.9720154000000036,0.001129663549
209.2280121,1.9760132000000112,0.001151287928
209.2320099,1.9800110000000188,0.001150863944
209.2360077,1.984008799999998,0.001122455462
209.2400055,1.9880066000000056,0.001092350925
209.2440033,1.9920044000000132,0.001099983114
209.2480011,1.9960022000000208,0.001134327729
209.2520142,2.000015300000001,0.001153832069
209.256012,2.0040131000000088,0.001144503825
209.2600098,2.0080109000000164,0.001120335422
209.2640076,2.012008700000024,0.001104647177
209.2680054,2.016006500000003,0.001106767217
209.2720032,2.0200043000000107,0.001122455462
209.276001,2.0240021000000183,0.00113008765
209.280014,2.0280151000000046,0.001137295738
209.2840118,2.0320129000000122,0.001147047966
209.2880096,2.03601070000002,0.001117367414
209.2920074,2.040008499999999,0.00109065487
209.2960052,2.0440063000000066,0.001116519328
209.3000031,2.0480042000000083,0.001137295738
209.3040009,2.052002000000016,0.001126695541
209.3080139,2.056015000000002,0.001127119525
209.3120117,2.0600128000000097,0.001132631674
209.3160095,2.0640106000000173,0.001117367414
209.3200073,2.0680083999999965,0.001099135028
209.3240051,2.072006200000004,0.001113127335
209.3280029,2.0760040000000117,0.00114619988
209.3320007,2.0800018000000193,0.001136871753
209.3360138,2.0840148999999997,0.001119063469
209.3400116,2.0880127000000073,0.001120759407
209.3440094,2.092010500000015,0.00111143128
209.3480072,2.0960083000000225,0.001115671359
209.352005,2.1000061000000017,0.001127119525
209.3560028,2.1040039000000093,0.001133903628
209.3600006,2.108001700000017,0.001128391596
209.3640137,2.112014799999997,0.001124999486
209.3680115,2.116012600000005,0.001134327729
209.3720093,2.1200104000000124,0.001101679169
209.3760071,2.12400820000002,0.001103375107
209.3800049,2.128005999999999,0.001140687848
209.3840027,2.1320038000000068,0.001134751714
209.3880005,2.1360016000000144,0.001138991793
209.3920135,2.1400146000000007,0.001120335422
209.3960114,2.1440125000000023,0.001105495146
209.4000092,2.14801030000001,0.001124999486
209.404007,2.1520081000000175,0.001114399289
209.4080048,2.1560058999999967,0.00112881558
209.4120026,2.1600037000000043,0.00114831992
209.4160004,2.164001500000012,0.001124151517
209.4199982,2.1679993000000195,0.001100831083
209.4240112,2.172012300000006,0.001103375107
209.428009,2.1760101000000134,0.001125847572
209.4320068,2.180007900000021,0.001132631674
209.4360046,2.1840057,0.001137719722
209.4400024,2.1880035000000078,0.001140687848
209.4440002,2.1920013000000154,0.001110583311
209.447998,2.195999100000023,0.001091078972
209.4520111,2.2000122000000033,0.001111855265
209.4560089,2.204010000000011,0.001136023668
209.4600067,2.2080078000000185,0.001149167889
209.4640045,2.2120055999999977,0.001136447769
209.4680023,2.2160034000000053,0.001115247374
209.4720001,2.220001200000013,0.001112279249
209.4759979,2.2239990000000205,0.001107615186
209.480011,2.228012100000001,0.001123303548
209.4840088,2.2320099000000084,0.001141111832
209.4880066,2.236007700000016,0.001138567808
209.4920044,2.2400055000000236,0.001119487453
209.4960022,2.244003300000003,0.001099559129
209.5,2.2480011000000104,0.001108887256
209.5039978,2.251998900000018,0.00111015921
209.5080109,2.2560119999999984,0.001136871753
209.5120087,2.260009800000006,0.001155952108
209.5160065,2.2640076000000136,0.001117367414
209.5200043,2.268005400000021,0.001109311241
209.5240021,2.2720032000000003,0.001109311241
209.5279999,2.276001000000008,0.001119063469
209.5319977,2.2799988000000155,0.001138991793
209.5360107,2.284011800000002,0.001124151517
209.5400085,2.2880096000000094,0.001127543626
209.5440063,2.292007400000017,0.001121183508
209.5480042,2.2960053000000187,0.00109743909
209.552002,2.300003099999998,0.001119487453
209.5559998,2.3040009000000055,0.001135599683
209.5599976,2.307998700000013,0.001133479644
209.5640106,2.3120116999999993,0.001137719722
209.5680084,2.316009500000007,0.00111270335
209.5720062,2.3200073000000145,0.001108039171
209.576004,2.324005100000022,0.001118215383
209.5800018,2.3280029000000013,0.001111855265
209.5839996,2.332000700000009,0.001137295738
209.5879974,2.3359985000000165,0.001134327729
209.5920105,2.340011599999997,0.001112279249
209.5960083,2.3440094000000045,0.00111355132
209.6000061,2.348007200000012,0.001109311241
209.6040039,2.3520050000000197,0.001122879446
209.6080017,2.356002799999999,0.001135599683
209.6119995,2.3600006000000064,0.00113093562
209.6159973,2.363998400000014,0.001127119525
209.6200104,2.368011500000023,0.001116095344
209.6240082,2.372009300000002,0.001111007296
209.628006,2.3760071000000096,0.001119911438
209.6320038,2.380004900000017,0.001127967611
209.6360016,2.3840026999999964,0.001136023668
209.6399994,2.388000500000004,0.001133479644
209.6439972,2.3919983000000116,0.001113975304
209.6480103,2.3960114000000203,0.001113127335
209.6520081,2.4000091999999995,0.001118639368
209.6560059,2.404007000000007,0.001124151517
209.6600037,2.4080048000000147,0.001139415777
209.6640015,2.4120026000000223,0.001128391596
209.6679993,2.4160004000000015,0.001119487453
209.6719971,2.419998200000009,0.001122455462
209.6759949,2.4239960000000167,0.001110583311
209.6800079,2.428009000000003,0.001108039171
209.6840057,2.4320068000000106,0.001124151517
209.6880035,2.436004600000018,0.001133903628
209.6920013,2.4400023999999974,0.001126271556
209.6959991,2.444000200000005,0.001119911438
209.6999969,2.4479980000000126,0.001122879446
209.7039948,2.451995900000014,0.001123303548
209.7080078,2.4560089000000005,0.001117367414
209.7120056,2.460006700000008,0.001127119525
209.7160034,2.4640045000000157,0.001134751714
209.7200012,2.4680023000000233,0.001124151517
209.723999,2.4720001000000025,0.001117367414
209.7279968,2.47599790000001,0.00111143128
209.7319946,2.4799957000000177,0.001120335422
209.7360077,2.484008799999998,0.00112881558
209.7400055,2.4880066000000056,0.001128391596
209.7440033,2.492004400000013,0.001135175698
209.7480011,2.496002200000021,0.001122455462
209.7519989,2.5,0.00111482339
209.7559967,2.5039978000000076,0.001122031477
209.7599945,2.507995600000015,0.001122031477
209.7640076,2.512008700000024,0.00113093562
209.7680054,2.516006500000003,0.001136871753
209.7720032,2.5200043000000107,0.001124575501
209.776001,2.5240021000000183,0.00111015921
209.7799988,2.5279998999999975,0.001116095344
209.7839966,2.531997700000005,0.001124575501
209.7879944,2.5359955000000127,0.001131359604
209.7920074,2.540008499999999,0.001140687848
209.7960052,2.5440063000000066,0.001116943429
209.8000031,2.5480042000000083,0.001106343232
209.8040009,2.552002000000016,0.001131783589
209.8079987,2.5559998000000235,0.001120759407
209.8119965,2.5599976000000026,0.00111482339
209.8159943,2.5639954000000102,0.00114959199
209.8200073,2.5680083999999965,0.001133055659
209.8240051,2.572006200000004,0.001106343232
209.8280029,2.5760040000000117,0.001119063469
209.8320007,2.5800018000000193,0.001108039171
209.8359985,2.5839995999999985,0.001125423587
209.8399963,2.587997400000006,0.001147895935
209.8439941,2.5919952000000137,0.001125423587
209.8480072,2.5960083000000225,0.001115671359
209.852005,2.6000061000000017,0.001109735225
209.8560028,2.6040039000000093,0.001113975304
209.8600006,2.608001700000017,0.00113093562
209.8639984,2.6119995000000245,0.001135175698
209.8679962,2.6159973000000036,0.001132631674
209.871994,2.6199951000000112,0.001117791398
209.8760071,2.62400820000002,0.001107191201
209.8800049,2.628005999999999,0.001116095344
209.8840027,2.6320038000000068,0.001122031477
209.8880005,2.6360016000000144,0.001124999486
209.8919983,2.639999400000022,0.00113093562
